cnty_code,town_code,lie,lin,road,zone,lane,alley,num
9020,9020010,北門里,27,中環路,,２１２巷,１弄,８號
9020,9020010,北門里,27,中環路,,２１２巷,１弄,９號
9020,9020010,北門里,27,中環路,,２１２巷,１弄,１０號
9020,9020010,北門里,27,中環路,,２１２巷,１弄,１１號
9020,9020010,北門里,27,中環路,,２１２巷,１弄,１２號
9020,9020010,北門里,27,中環路,,２１２巷,１弄,１３號
9020,9020010,北門里,27,中環路,,２１２巷,１弄,１４號
9020,9020010,北門里,27,中環路,,２１２巷,１２弄,２號
9020,9020010,北門里,27,中環路,,２１２巷,１２弄,２號二樓
9020,9020010,北門里,27,中環路,,２１２巷,１８弄,１號
9020,9020010,北門里,27,中環路,,２１２巷,１８弄,３號
9020,9020010,北門里,22,中興路,,１７３巷,,１號
9020,9020010,北門里,22,中興路,,１７３巷,,２號
9020,9020010,北門里,4,中興路,,１３９巷,,２號
9020,9020010,北門里,1,中興路,,１７３巷,１４弄,２號
9020,9020010,北門里,1,中興路,,１７３巷,１４弄,２之１號三樓
9020,9020010,北門里,21,中興路,,１４６巷,,３號
9020,9020010,北門里,17,中興路,,１２４巷,,３號
9020,9020010,北門里,21,中興路,,１４６巷,,４號
9020,9020010,北門里,22,中興路,,１７３巷,,４號
9020,9020010,北門里,7,中興路,,６７巷,,４號
9020,9020010,北門里,7,中興路,,６７巷,,５號
9020,9020010,北門里,21,中興路,,１４６巷,,５號
9020,9020010,北門里,7,中興路,,６７巷,,５之１號
9020,9020010,北門里,22,中興路,,２０５巷,,５之１號三樓
9020,9020010,北門里,22,中興路,,２０５巷,,５之１號五樓
9020,9020010,北門里,7,中興路,,６７巷,,５之１號二樓
9020,9020010,北門里,22,中興路,,２０５巷,,５之１號二樓
9020,9020010,北門里,7,中興路,,６７巷,,５之１號三樓
9020,9020010,北門里,22,中興路,,２０５巷,,５之１號四樓
9020,9020010,北門里,7,中興路,,６７巷,,５之２號三樓
9020,9020010,北門里,7,中興路,,６７巷,,５之２號
9020,9020010,北門里,22,中興路,,１７３巷,,５之２號
9020,9020010,北門里,7,中興路,,６７巷,,５之２號二樓
9020,9020010,北門里,5,中興路,,１３９巷,,６號
9020,9020010,北門里,21,中興路,,１４６巷,,６號
9020,9020010,北門里,7,中興路,,６７巷,,６號
9020,9020010,北門里,3,中興路,,１７３巷,１４弄,６號
9020,9020010,北門里,21,中興路,,１４６巷,,６之１號
9020,9020010,北門里,21,中興路,,１４６巷,,６之２號
9020,9020010,北門里,21,中興路,,１４６巷,,６之３號
9020,9020010,北門里,21,中興路,,１４６巷,,６之４號
9020,9020010,北門里,4,中興路,,１３９巷,,７號四樓
9020,9020010,北門里,21,中興路,,１４６巷,,７號二樓
9020,9020010,北門里,4,中興路,,１３９巷,,７號
9020,9020010,北門里,4,中興路,,１３９巷,,７號五樓
9020,9020010,北門里,4,中興路,,１３９巷,,７號三樓
9020,9020010,北門里,21,中興路,,１４６巷,,７號
9020,9020010,北門里,7,中興路,,６７巷,,７號
9020,9020010,北門里,4,中興路,,１３９巷,,７號二樓
9020,9020010,北門里,21,中興路,,１４６巷,,８號二樓
9020,9020010,北門里,4,中興路,,１３９巷,,８號
9020,9020010,北門里,4,中興路,,１３９巷,,８號三樓
9020,9020010,北門里,7,中興路,,６７巷,,８號
9020,9020010,北門里,4,中興路,,１３９巷,,８號四樓
9020,9020010,北門里,4,中興路,,１３９巷,,８號二樓
9020,9020010,北門里,21,中興路,,１４６巷,,８號
9020,9020010,北門里,7,中興路,,６７巷,,９號
9020,9020010,北門里,4,中興路,,１３９巷,,９號
9020,9020010,北門里,21,中興路,,１４６巷,,９號
9020,9020010,北門里,1,中興路,,１７３巷,１４弄,１０號
9020,9020010,北門里,4,中興路,,１３９巷,,１０號三樓
9020,9020010,北門里,4,中興路,,１３９巷,,１０號
9020,9020010,北門里,4,中興路,,１３９巷,,１０號二樓
9020,9020010,北門里,3,中興路,,１７３巷,,１０之１號
9020,9020010,北門里,4,中興路,,１３９巷,,１１號
9020,9020010,北門里,24,中興路,,１４６巷,,１２號
9020,9020010,北門里,1,中興路,,１７３巷,１４弄,１２號
9020,9020010,北門里,24,中興路,,１４６巷,,１３號
9020,9020010,北門里,7,中興路,,６７巷,,１３號
9020,9020010,北門里,3,中興路,,１６１巷,,１４號二樓
9020,9020010,北門里,3,中興路,,１６１巷,,１４號
9020,9020010,北門里,24,中興路,,１４６巷,,１４號
9020,9020010,北門里,1,中興路,,１７３巷,１４弄,１４號
9020,9020010,北門里,3,中興路,,１６１巷,,１５號四樓
9020,9020010,北門里,2,中興路,,１７３巷,,１５號
9020,9020010,北門里,3,中興路,,１６１巷,,１５號
9020,9020010,北門里,3,中興路,,１６１巷,,１５號二樓
9020,9020010,北門里,24,中興路,,１４６巷,,１５號
9020,9020010,北門里,3,中興路,,１６１巷,,１５號五樓
9020,9020010,北門里,3,中興路,,１６１巷,,１５號三樓
9020,9020010,北門里,2,中興路,,１７３巷,,１５號二樓
9020,9020010,北門里,1,中興路,,１７３巷,１４弄,１６號
9020,9020010,北門里,3,中興路,,１６１巷,,１６號
9020,9020010,北門里,3,中興路,,１６１巷,,１７號二樓
9020,9020010,北門里,2,中興路,,１７３巷,,１７號
9020,9020010,北門里,3,中興路,,１６１巷,,１７號三樓
9020,9020010,北門里,3,中興路,,１６１巷,,１７號
9020,9020010,北門里,3,中興路,,１６１巷,,１７號四樓
9020,9020010,北門里,24,中興路,,１４６巷,,１７號
9020,9020010,北門里,3,中興路,,１６１巷,,１７號五樓
9020,9020010,北門里,2,中興路,,１７３巷,,１８號
9020,9020010,北門里,3,中興路,,１６１巷,,１８號三樓
9020,9020010,北門里,24,中興路,,１４６巷,,１８號
9020,9020010,北門里,3,中興路,,１６１巷,,１８號
9020,9020010,北門里,1,中興路,,１７３巷,１４弄,１８號
9020,9020010,北門里,1,中興路,,１７３巷,１４弄,１８號二樓
9020,9020010,北門里,3,中興路,,１６１巷,,１９號二樓
9020,9020010,北門里,3,中興路,,１６１巷,,１９號四樓
9020,9020010,北門里,3,中興路,,１６１巷,,１９號五樓
9020,9020010,北門里,3,中興路,,１６１巷,,１９號
9020,9020010,北門里,2,中興路,,１７３巷,,１９號
9020,9020010,北門里,3,中興路,,１６１巷,,１９號三樓
9020,9020010,北門里,24,中興路,,１４６巷,,１９號
9020,9020010,北門里,3,中興路,,１６１巷,,２０號
9020,9020010,北門里,24,中興路,,１４６巷,,２０號
9020,9020010,北門里,1,中興路,,１７３巷,１４弄,２０號
9020,9020010,北門里,2,中興路,,１７３巷,,２０號
9020,9020010,北門里,3,中興路,,１６１巷,,２１號
9020,9020010,北門里,3,中興路,,１６１巷,,２１號四樓
9020,9020010,北門里,2,中興路,,１７３巷,,２１號
9020,9020010,北門里,3,中興路,,１６１巷,,２１號二樓
9020,9020010,北門里,2,中興路,,１７３巷,,２１號二樓
9020,9020010,北門里,3,中興路,,１６１巷,,２１號三樓
9020,9020010,北門里,3,中興路,,１６１巷,,２１號五樓
9020,9020010,北門里,21,中興路,,１４６巷,,２１之１號
9020,9020010,北門里,21,中興路,,１４６巷,,２２號
9020,9020010,北門里,3,中興路,,１６１巷,,２２號
9020,9020010,北門里,2,中興路,,１７３巷,,２２號
9020,9020010,北門里,21,中興路,,１４６巷,,２３號
9020,9020010,北門里,2,中興路,,１７３巷,,２３號
9020,9020010,北門里,3,中興路,,１６１巷,,２３號
9020,9020010,北門里,3,中興路,,１６１巷,,２３號五樓
9020,9020010,北門里,3,中興路,,１６１巷,,２３號二樓
9020,9020010,北門里,3,中興路,,１６１巷,,２３號三樓
9020,9020010,北門里,3,中興路,,１６１巷,,２３號四樓
9020,9020010,北門里,21,中興路,,１４６巷,,２４號
9020,9020010,北門里,2,中興路,,１７３巷,,２４號
9020,9020010,北門里,3,中興路,,１６１巷,,２４號
9020,9020010,北門里,2,中興路,,１７３巷,,２５號
9020,9020010,北門里,3,中興路,,１６１巷,,２５號三樓
9020,9020010,北門里,21,中興路,,１４６巷,,２５號
9020,9020010,北門里,3,中興路,,１６１巷,,２５號
9020,9020010,北門里,3,中興路,,１６１巷,,２５號四樓
9020,9020010,北門里,3,中興路,,１６１巷,,２５號二樓
9020,9020010,北門里,2,中興路,,１７３巷,,２５之１號
9020,9020010,北門里,3,中興路,,１６１巷,,２６號
9020,9020010,北門里,21,中興路,,１４６巷,,２６號
9020,9020010,北門里,2,中興路,,１７３巷,,２６號
9020,9020010,北門里,20,中興路,,１４６巷,,２７號
9020,9020010,北門里,3,中興路,,１６１巷,,２８號
9020,9020010,北門里,20,中興路,,１４６巷,,２８號
9020,9020010,北門里,20,中興路,,１４６巷,,２９號
9020,9020010,北門里,20,中興路,,１４６巷,,２９號二樓
9020,9020010,北門里,3,中興路,,１６１巷,,３０號
9020,9020010,北門里,3,中興路,,１６１巷,,３０號二樓
9020,9020010,北門里,3,中興路,,１６１巷,,３０號三樓
9020,9020010,北門里,3,中興路,,１６１巷,,３２號
9020,9020010,北門里,3,中興路,,１６１巷,,３４號
9020,9020010,北門里,3,中興路,,１６１巷,,３６號
9020,9020010,北門里,9,中興路,,,,４６號
9020,9020010,北門里,8,中興路,,,,５３號
9020,9020010,北門里,9,中興路,,,,５４號
9020,9020010,北門里,9,中興路,,,,５６號
9020,9020010,北門里,9,中興路,,,,５８號
9020,9020010,北門里,9,中興路,,,,６０號
9020,9020010,北門里,21,中興路,,１４６巷,,６號之２
9020,9020010,北門里,21,中興路,,１４６巷,,６號之５
9020,9020010,北門里,8,中興路,,,,６５號
9020,9020010,北門里,8,中興路,,,,６９號
9020,9020010,北門里,13,中興路,,,,７０號
9020,9020010,北門里,13,中興路,,,,７２號
9020,9020010,北門里,8,中興路,,,,７３號
9020,9020010,北門里,13,中興路,,,,７６號
9020,9020010,北門里,8,中興路,,,,７７號
9020,9020010,北門里,13,中興路,,,,７８號
9020,9020010,北門里,8,中興路,,,,７９號
9020,9020010,北門里,13,中興路,,,,８０號
9020,9020010,北門里,8,中興路,,,,８１號
9020,9020010,北門里,13,中興路,,,,８２號
9020,9020010,北門里,13,中興路,,,,８６號
9020,9020010,北門里,8,中興路,,,,８７號
9020,9020010,北門里,13,中興路,,,,８８號
9020,9020010,北門里,13,中興路,,,,９０號
9020,9020010,北門里,8,中興路,,,,９１號
9020,9020010,北門里,15,中興路,,,,９２號
9020,9020010,北門里,15,中興路,,,,９２號二樓
9020,9020010,北門里,15,中興路,,,,９４號
9020,9020010,北門里,8,中興路,,,,９５號
9020,9020010,北門里,15,中興路,,,,９６號
9020,9020010,北門里,8,中興路,,,,９７號
9020,9020010,北門里,15,中興路,,,,９８之１號
9020,9020010,北門里,15,中興路,,,,９８之２號
9020,9020010,北門里,6,中興路,,,,９９號
9020,9020010,北門里,6,中興路,,,,９９之１號
9020,9020010,北門里,15,中興路,,,,１００號
9020,9020010,北門里,6,中興路,,,,１０１號
9020,9020010,北門里,15,中興路,,,,１０２號
9020,9020010,北門里,6,中興路,,,,１０３號二樓
9020,9020010,北門里,6,中興路,,,,１０３號
9020,9020010,北門里,6,中興路,,,,１０５號二樓
9020,9020010,北門里,6,中興路,,,,１０５號
9020,9020010,北門里,15,中興路,,,,１０６號
9020,9020010,北門里,15,中興路,,,,１０８號
9020,9020010,北門里,6,中興路,,,,１０９號
9020,9020010,北門里,15,中興路,,,,１１０號
9020,9020010,北門里,6,中興路,,,,１１１號
9020,9020010,北門里,15,中興路,,,,１１２號
9020,9020010,北門里,6,中興路,,,,１１３號
9020,9020010,北門里,15,中興路,,,,１１４號
9020,9020010,北門里,6,中興路,,,,１１５號
9020,9020010,北門里,15,中興路,,,,１１６號
9020,9020010,北門里,6,中興路,,,,１１７號
9020,9020010,北門里,15,中興路,,,,１１８號
9020,9020010,北門里,6,中興路,,,,１１９號
9020,9020010,北門里,15,中興路,,,,１２０號
9020,9020010,北門里,6,中興路,,,,１２１號
9020,9020010,北門里,15,中興路,,,,１２２號
9020,9020010,北門里,6,中興路,,,,１２５號
9020,9020010,北門里,15,中興路,,,,１２６號
9020,9020010,北門里,6,中興路,,,,１２７號
9020,9020010,北門里,15,中興路,,,,１２８號
9020,9020010,北門里,6,中興路,,,,１２９號
9020,9020010,北門里,6,中興路,,,,１３１號
9020,9020010,北門里,15,中興路,,,,１３２號
9020,9020010,北門里,6,中興路,,,,１３５號
9020,9020010,北門里,15,中興路,,,,１３６號
9020,9020010,北門里,15,中興路,,,,１３８號
9020,9020010,北門里,15,中興路,,,,１３８之１號
9020,9020010,北門里,4,中興路,,,,１４１號
9020,9020010,北門里,4,中興路,,,,１４３號
9020,9020010,北門里,4,中興路,,,,１４５號
9020,9020010,北門里,23,中興路,,,,１４８號
9020,9020010,北門里,23,中興路,,,,１５０號
9020,9020010,北門里,23,中興路,,,,１５２號
9020,9020010,北門里,23,中興路,,,,１５４號
9020,9020010,北門里,4,中興路,,,,１５５號
9020,9020010,北門里,23,中興路,,,,１５６號
9020,9020010,北門里,23,中興路,,,,１５８號
9020,9020010,北門里,23,中興路,,,,１６０號
9020,9020010,北門里,23,中興路,,,,１６２號
9020,9020010,北門里,22,中興路,,,,１６３號
9020,9020010,北門里,22,中興路,,,,１６３之１號
9020,9020010,北門里,22,中興路,,,,１６３之２號
9020,9020010,北門里,22,中興路,,,,１６３之３號
9020,9020010,北門里,22,中興路,,,,１６３之４號
9020,9020010,北門里,23,中興路,,,,１６４號
9020,9020010,北門里,22,中興路,,,,１６５號
9020,9020010,北門里,23,中興路,,,,１６６號
9020,9020010,北門里,23,中興路,,,,１６６號三樓
9020,9020010,北門里,22,中興路,,,,１６７號
9020,9020010,北門里,23,中興路,,,,１６８號
9020,9020010,北門里,22,中興路,,,,１６９號
9020,9020010,北門里,22,中興路,,,,１６９之１號
9020,9020010,北門里,22,中興路,,,,１７１號
9020,9020010,北門里,22,中興路,,,,１７５號
9020,9020010,北門里,25,中興路,,,,１７６號
9020,9020010,北門里,22,中興路,,,,１７７號
9020,9020010,北門里,25,中興路,,,,１７８號
9020,9020010,北門里,25,中興路,,,,１７８之１號
9020,9020010,北門里,22,中興路,,,,１７９號
9020,9020010,北門里,25,中興路,,,,１８０號
9020,9020010,北門里,25,中興路,,,,１８０之１號
9020,9020010,北門里,22,中興路,,,,１８１號
9020,9020010,北門里,25,中興路,,,,１８２號
9020,9020010,北門里,22,中興路,,,,１８３號
9020,9020010,北門里,25,中興路,,,,１８４號
9020,9020010,北門里,25,中興路,,,,１８４之１號
9020,9020010,北門里,22,中興路,,,,１８５號
9020,9020010,北門里,25,中興路,,,,１８６號
9020,9020010,北門里,25,中興路,,,,１８６之１號
9020,9020010,北門里,22,中興路,,,,１８７號
9020,9020010,北門里,25,中興路,,,,１８８號
9020,9020010,北門里,25,中興路,,,,１８８之１號
9020,9020010,北門里,22,中興路,,,,１８９號
9020,9020010,北門里,25,中興路,,,,１９０號
9020,9020010,北門里,25,中興路,,,,１９０之１號
9020,9020010,北門里,22,中興路,,,,１９１號
9020,9020010,北門里,25,中興路,,,,１９２號
9020,9020010,北門里,25,中興路,,,,１９２之１號
9020,9020010,北門里,22,中興路,,,,１９３號
9020,9020010,北門里,25,中興路,,,,１９４號
9020,9020010,北門里,25,中興路,,,,１９４之１號
9020,9020010,北門里,22,中興路,,,,１９５號
9020,9020010,北門里,25,中興路,,,,１９６號
9020,9020010,北門里,25,中興路,,,,１９６之１號
9020,9020010,北門里,22,中興路,,,,１９７號
9020,9020010,北門里,25,中興路,,,,１９８號
9020,9020010,北門里,22,中興路,,,,１９９號
9020,9020010,北門里,25,中興路,,,,２００號
9020,9020010,北門里,25,中興路,,,,２００之１號
9020,9020010,北門里,26,中興路,,,,２０１號
9020,9020010,北門里,22,中興路,,,,２１１號五樓
9020,9020010,北門里,2,中興路,,１７３巷,,２２號之１
9020,9020010,北門里,2,中興路,,１７３巷,,２３號之１
9020,9020010,北門里,2,中興路,,１７３巷,,２４號之１
9020,9020010,北門里,2,中興路,,１７３巷,,２５號之１
9020,9020010,北門里,6,中興路,,,,１０３號之２
9020,9020010,北門里,25,中興路,,,,１８０號之１
9020,9020010,北門里,22,中興路,,,,１８１號之１
9020,9020010,北門里,25,中興路,,,,１９８號之１
9020,9020010,北門里,8,中興路,,,,４５號
9020,9020010,北門里,8,中興路,,,,４７號
9020,9020010,北門里,8,中興路,,,,５１號
9020,9020010,北門里,8,中興路,,,,５５號
9020,9020010,北門里,8,中興路,,,,５７號
9020,9020010,北門里,8,中興路,,,,５９號
9020,9020010,北門里,8,中興路,,,,６１號
9020,9020010,北門里,13,中興路,,,,６２號
9020,9020010,北門里,8,中興路,,,,６３號
9020,9020010,北門里,13,中興路,,,,６６號
9020,9020010,北門里,8,中興路,,６７巷,,１２號
9020,9020010,北門里,13,中興路,,,,７４號
9020,9020010,北門里,13,中興路,,,,７４號二樓
9020,9020010,北門里,13,中興路,,,,７４號三樓
9020,9020010,北門里,8,中興路,,,,８３號
9020,9020010,北門里,15,中興路,,,,１０４號
9020,9020010,北門里,15,中興路,,,,１０６之１號
9020,9020010,北門里,6,中興路,,,,１０７號
9020,9020010,北門里,6,中興路,,,,１２３號
9020,9020010,北門里,6,中興路,,,,１３３號
9020,9020010,北門里,5,中興路,,１３９巷,,４號
9020,9020010,北門里,5,中興路,,１３９巷,,５號
9020,9020010,北門里,17,中興路,,１４６巷,,１號
9020,9020010,北門里,24,中興路,,１４６巷,,１１號
9020,9020010,北門里,21,中興路,,１４６巷,,２１號
9020,9020010,北門里,21,中興路,,１４６巷,,２４號二樓
9020,9020010,北門里,4,中興路,,１６１巷,,２號
9020,9020010,北門里,4,中興路,,１６１巷,,４號
9020,9020010,北門里,4,中興路,,１６１巷,,６號二樓
9020,9020010,北門里,4,中興路,,１６１巷,,６號
9020,9020010,北門里,4,中興路,,１６１巷,,７號五樓
9020,9020010,北門里,4,中興路,,１６１巷,,７號二樓
9020,9020010,北門里,4,中興路,,１６１巷,,７號
9020,9020010,北門里,4,中興路,,１６１巷,,７號三樓
9020,9020010,北門里,4,中興路,,１６１巷,,７號四樓
9020,9020010,北門里,4,中興路,,１６１巷,,８號
9020,9020010,北門里,4,中興路,,１６１巷,,９號三樓
9020,9020010,北門里,4,中興路,,１６１巷,,９號四樓
9020,9020010,北門里,4,中興路,,１６１巷,,９號二樓
9020,9020010,北門里,4,中興路,,１６１巷,,９號
9020,9020010,北門里,4,中興路,,１６１巷,,９號五樓
9020,9020010,北門里,4,中興路,,１６１巷,,１０號
9020,9020010,北門里,4,中興路,,１６１巷,,１１號
9020,9020010,北門里,4,中興路,,１６１巷,,１１號五樓
9020,9020010,北門里,4,中興路,,１６１巷,,１１號二樓
9020,9020010,北門里,4,中興路,,１６１巷,,１１號三樓
9020,9020010,北門里,4,中興路,,１６１巷,,１１號四樓
9020,9020010,北門里,4,中興路,,１６１巷,,１２號
9020,9020010,北門里,3,中興路,,１６１巷,,２５號五樓
9020,9020010,北門里,22,中興路,,１７３巷,,３號
9020,9020010,北門里,22,中興路,,１７３巷,,５之１號
9020,9020010,北門里,22,中興路,,１７３巷,,５號
9020,9020010,北門里,1,中興路,,１７３巷,,６號
9020,9020010,北門里,1,中興路,,１７３巷,,６號二樓
9020,9020010,北門里,1,中興路,,１７３巷,,６之１號
9020,9020010,北門里,1,中興路,,１７３巷,,７號二樓
9020,9020010,北門里,1,中興路,,１７３巷,,７號
9020,9020010,北門里,1,中興路,,１７３巷,,８號
9020,9020010,北門里,1,中興路,,１７３巷,,８之１號
9020,9020010,北門里,1,中興路,,１７３巷,,１０號
9020,9020010,北門里,1,中興路,,１７３巷,,１１號
9020,9020010,北門里,1,中興路,,１７３巷,,１２號
9020,9020010,北門里,1,中興路,,１７３巷,,１３號
9020,9020010,北門里,1,中興路,,１７３巷,１４弄,２號三樓之１
9020,9020010,北門里,1,中興路,,１７３巷,１４弄,２號二樓之１
9020,9020010,北門里,1,中興路,,１７３巷,１４弄,２號四樓
9020,9020010,北門里,1,中興路,,１７３巷,１４弄,２號三樓之２
9020,9020010,北門里,1,中興路,,１７３巷,１４弄,２號二樓之２
9020,9020010,北門里,1,中興路,,１７３巷,１４弄,２之１號
9020,9020010,北門里,1,中興路,,１７３巷,１４弄,２號二樓之５
9020,9020010,北門里,1,中興路,,１７３巷,１４弄,２號三樓之３
9020,9020010,北門里,1,中興路,,１７３巷,１４弄,２號二樓之３
9020,9020010,北門里,1,中興路,,１７３巷,１４弄,２號二樓之６
9020,9020010,北門里,1,中興路,,１７３巷,１４弄,４號
9020,9020010,北門里,1,中興路,,１７３巷,１４弄,８號
9020,9020010,北門里,2,中興路,,１７３巷,,１６號
9020,9020010,北門里,25,中興路,,,,１７６之１號三樓
9020,9020010,北門里,25,中興路,,,,１７６之１號
9020,9020010,北門里,25,中興路,,,,１７６之１號二樓
9020,9020010,北門里,25,中興路,,,,１７６之１號四樓
9020,9020010,北門里,25,中興路,,,,１７６之１號五樓
9020,9020010,北門里,25,中興路,,,,１８２之１號
9020,9020010,北門里,28,中興路,,,,２０３號三樓
9020,9020010,北門里,28,中興路,,,,２０３號四樓
9020,9020010,北門里,28,中興路,,,,２０３號
9020,9020010,北門里,28,中興路,,,,２０３號五樓
9020,9020010,北門里,28,中興路,,,,２０３號二樓
9020,9020010,北門里,28,中興路,,２０５巷,,１號
9020,9020010,北門里,28,中興路,,２０５巷,,２號
9020,9020010,北門里,28,中興路,,２０５巷,,３之１號
9020,9020010,北門里,28,中興路,,２０５巷,,３之２號
9020,9020010,北門里,28,中興路,,２０５巷,,３號
9020,9020010,北門里,28,中興路,,２０５巷,,３之３號
9020,9020010,北門里,28,中興路,,２０５巷,,５號二樓
9020,9020010,北門里,28,中興路,,２０５巷,,５號四樓
9020,9020010,北門里,28,中興路,,２０５巷,,５號五樓
9020,9020010,北門里,28,中興路,,２０５巷,,５號三樓
9020,9020010,北門里,28,中興路,,２０５巷,,５號
9020,9020010,北門里,28,中興路,,２０５巷,,５之１號
9020,9020010,北門里,28,中興路,,２０５巷,,６號四樓
9020,9020010,北門里,28,中興路,,２０５巷,,６號
9020,9020010,北門里,28,中興路,,２０５巷,,６號地下一層之１
9020,9020010,北門里,28,中興路,,２０５巷,,６號地下一層之２
9020,9020010,北門里,28,中興路,,２０５巷,,６號二樓
9020,9020010,北門里,28,中興路,,２０５巷,,６號三樓
9020,9020010,北門里,28,中興路,,２０５巷,,６號六樓
9020,9020010,北門里,28,中興路,,２０５巷,,６號七樓
9020,9020010,北門里,28,中興路,,２０５巷,,６號五樓
9020,9020010,北門里,28,中興路,,２０５巷,,７號
9020,9020010,北門里,28,中興路,,２０５巷,,８號六樓
9020,9020010,北門里,28,中興路,,２０５巷,,８號
9020,9020010,北門里,28,中興路,,２０５巷,,８號二樓
9020,9020010,北門里,28,中興路,,２０５巷,,８號三樓
9020,9020010,北門里,28,中興路,,２０５巷,,８號四樓
9020,9020010,北門里,28,中興路,,２０５巷,,８號五樓
9020,9020010,北門里,28,中興路,,２０５巷,,８號七樓
9020,9020010,北門里,28,中興路,,２０５巷,,９號
9020,9020010,北門里,28,中興路,,２０５巷,,９號三樓
9020,9020010,北門里,28,中興路,,２０５巷,,９號二樓
9020,9020010,北門里,28,中興路,,２０５巷,,９之１號
9020,9020010,北門里,28,中興路,,２０５巷,,１０號
9020,9020010,北門里,28,中興路,,２０５巷,,１１號
9020,9020010,北門里,28,中興路,,２０５巷,,１２號
9020,9020010,北門里,28,中興路,,２０５巷,,１３之１號三樓
9020,9020010,北門里,28,中興路,,２０５巷,,１３之１號二樓
9020,9020010,北門里,28,中興路,,２０５巷,,１３之１號
9020,9020010,北門里,28,中興路,,２０５巷,,１３之２號
9020,9020010,北門里,28,中興路,,２０５巷,,１３之２號二樓
9020,9020010,北門里,28,中興路,,２０５巷,,１３之１號四樓
9020,9020010,北門里,28,中興路,,２０５巷,,１３之２號三樓
9020,9020010,北門里,28,中興路,,２０５巷,,１３號
9020,9020010,北門里,28,中興路,,２０５巷,,１３之２號四樓
9020,9020010,北門里,28,中興路,,２０５巷,,１５號三樓
9020,9020010,北門里,28,中興路,,２０５巷,,１５號二樓
9020,9020010,北門里,28,中興路,,２０５巷,,１５號四樓
9020,9020010,北門里,28,中興路,,２０５巷,,１５號
9020,9020010,北門里,28,中興路,,２０５巷,,１６號二樓
9020,9020010,北門里,28,中興路,,２０５巷,,１６號六樓
9020,9020010,北門里,28,中興路,,２０５巷,,１６號三樓
9020,9020010,北門里,28,中興路,,２０５巷,,１６號七樓
9020,9020010,北門里,28,中興路,,２０５巷,,１６號四樓
9020,9020010,北門里,28,中興路,,２０５巷,,１６號五樓
9020,9020010,北門里,28,中興路,,２０５巷,,１６號
9020,9020010,北門里,28,中興路,,２０５巷,,１７號三樓
9020,9020010,北門里,28,中興路,,２０５巷,,１７號四樓
9020,9020010,北門里,28,中興路,,２０５巷,,１７號
9020,9020010,北門里,28,中興路,,２０５巷,,１７號二樓
9020,9020010,北門里,28,中興路,,２０５巷,,１８號三樓
9020,9020010,北門里,28,中興路,,２０５巷,,１８號地下一層
9020,9020010,北門里,28,中興路,,２０５巷,,１８號五樓
9020,9020010,北門里,28,中興路,,２０５巷,,１８號
9020,9020010,北門里,28,中興路,,２０５巷,,１８號六樓
9020,9020010,北門里,28,中興路,,２０５巷,,１８號二樓
9020,9020010,北門里,28,中興路,,２０５巷,,１８號七樓
9020,9020010,北門里,28,中興路,,２０５巷,,１８號四樓
9020,9020010,北門里,28,中興路,,２０５巷,,１９號四樓
9020,9020010,北門里,28,中興路,,２０５巷,,１９號
9020,9020010,北門里,28,中興路,,２０５巷,,１９號二樓
9020,9020010,北門里,28,中興路,,２０５巷,,１９號三樓
9020,9020010,北門里,28,中興路,,,,２０５號
9020,9020010,北門里,28,中興路,,,,２０７號
9020,9020010,北門里,28,中興路,,,,２０９號四樓
9020,9020010,北門里,28,中興路,,,,２０９號
9020,9020010,北門里,28,中興路,,,,２０９號三樓
9020,9020010,北門里,28,中興路,,,,２０９號五樓
9020,9020010,北門里,28,中興路,,,,２０９號二樓
9020,9020010,北門里,28,中興路,,,,２１１號二樓
9020,9020010,北門里,28,中興路,,,,２１１號
9020,9020010,北門里,28,中興路,,,,２１１號四樓
9020,9020010,北門里,28,中興路,,,,２１１號三樓
9020,9020010,北門里,25,伯玉路一段,,８０巷,１８弄,３５號
9020,9020010,北門里,27,林湖路,,,,６９號
9020,9020010,北門里,26,民生路,,４８巷,１弄,１號
9020,9020010,北門里,26,民生路,,４８巷,２弄,１號
9020,9020010,北門里,2,民生路,,４５巷,,１號
9020,9020010,北門里,26,民生路,,５４巷,,１號
9020,9020010,北門里,1,民生路,,２７巷,,１號
9020,9020010,北門里,23,民生路,,１１巷,１１弄,１號
9020,9020010,北門里,20,民生路,,５巷,,１號
9020,9020010,北門里,2,民生路,,４５巷,,１號二樓
9020,9020010,北門里,2,民生路,,４５巷,,１號三樓
9020,9020010,北門里,1,民生路,,２７巷,,１之１號
9020,9020010,北門里,26,民生路,,４８巷,１弄,２號
9020,9020010,北門里,1,民生路,,２７巷,,２號地下一層
9020,9020010,北門里,1,民生路,,２７巷,,２號三樓
9020,9020010,北門里,1,民生路,,２７巷,,２號二樓
9020,9020010,北門里,1,民生路,,２７巷,,２號
9020,9020010,北門里,26,民生路,,４８巷,２弄,２號
9020,9020010,北門里,1,民生路,,２７巷,,２號四樓
9020,9020010,北門里,20,民生路,,５巷,,３號
9020,9020010,北門里,26,民生路,,４８巷,１弄,３號
9020,9020010,北門里,26,民生路,,４８巷,２弄,３號
9020,9020010,北門里,23,民生路,,１１巷,１１弄,３號
9020,9020010,北門里,1,民生路,,２７巷,,３號
9020,9020010,北門里,20,民生路,,５巷,,３之１號
9020,9020010,北門里,23,民生路,,１１巷,,５號
